"PrevLength","MatchScore","TileSize","PrevType","BrowseTime"
0.233333333333333,60,75,"TT",17.4520615426891
0.233333333333333,60,75,"TT",16.9498583268164
0.233333333333333,60,75,"TT",17.1643051266142
0.233333333333333,60,75,"TT",14.580297329692
0.233333333333333,60,75,"TT",16.0108488396464
0.233333333333333,60,75,"TT",16.4194203648187
0.233333333333333,60,75,"TT",16.1854331744743
0.233333333333333,60,75,"AC",20.3559249576642
0.233333333333333,60,75,"AC",20.9780726916067
0.233333333333333,60,75,"AC",22.7191467156663
0.233333333333333,60,75,"AC",23.2904495196378
0.233333333333333,60,75,"AC",20.4720952681291
0.233333333333333,60,75,"AC",21.0141765970091
0.233333333333333,60,75,"AC",20.6583181629331
0.233333333333333,60,75,"AC",20.5880459455007
0.233333333333333,60,75,"AC",22.8258560637473
0.233333333333333,60,75,"AC",21.7298718700977
0.233333333333333,60,75,"AC",21.0351122618652
0.233333333333333,60,75,"AC",21.4359958009718
0.233333333333333,60,75,"AC",19.3146731876053
0.233333333333333,60,75,"AC",22.8655737436099
0.233333333333333,60,75,"AC",20.12370249392
0.233333333333333,60,75,"AC",21.6084542477741
0.233333333333333,60,75,"AC",20.4714282910247
0.233333333333333,60,75,"AC",21.4322546554385
0.233333333333333,60,75,"AC",21.0082104580256
0.233333333333333,60,75,"AC",22.6289293484971
0.233333333333333,60,75,"AC",21.5033347797973
0.233333333333333,60,75,"AC",21.4351246793625
0.233333333333333,60,75,"AC",21.3584955496951
0.233333333333333,60,75,"AC",21.601444086836
0.233333333333333,60,75,"AC",21.7628420480554
0.233333333333333,60,75,"AC",21.2379624053172
0.233333333333333,60,75,"AC",21.4422760774125
0.233333333333333,60,75,"AC",21.8425543516812
0.233333333333333,60,75,"AC",22.092699459848
0.233333333333333,60,75,"AC",23.5929082333089
0.233333333333333,60,75,"AC",21.0707264804717
0.233333333333333,60,75,"AC",20.8544414105642
0.233333333333333,60,75,"AC",21.3677498644473
0.233333333333333,60,75,"AC",20.6931145992377
0.233333333333333,60,75,"AC",22.719410621447
0.233333333333333,60,75,"AC",20.3258370149414
0.233333333333333,60,90,"TT",18.454720550077
0.233333333333333,60,90,"TT",19.3653276089871
0.233333333333333,60,90,"TT",19.2164801870384
0.233333333333333,60,90,"TT",19.4818328351794
0.233333333333333,60,90,"TT",19.6695226001066
0.233333333333333,60,90,"TT",19.1435421269472
0.233333333333333,60,90,"TT",18.0079063310517
0.233333333333333,60,90,"TT",18.2598001817559
0.233333333333333,60,90,"TT",20.155332881621
0.233333333333333,60,90,"TT",18.4913427225355
0.233333333333333,60,90,"TT",19.5281560167879
0.233333333333333,60,90,"TT",19.213617592372
0.233333333333333,60,90,"TT",17.5429946169991
0.233333333333333,60,90,"TT",18.7110746180033
0.233333333333333,60,90,"TT",18.3624996967519
0.233333333333333,60,90,"TT",19.6709036644742
0.233333333333333,60,90,"TT",17.7239863422955
0.233333333333333,60,90,"TT",20.5311425877185
0.233333333333333,60,90,"TT",19.6898070737199
0.233333333333333,60,90,"TT",18.4082459552781
0.233333333333333,60,90,"TT",20.0750640538891
0.233333333333333,60,90,"TT",17.5600036422117
0.233333333333333,60,90,"TT",18.5489872970907
0.233333333333333,60,90,"TT",18.8972642128671
0.233333333333333,60,90,"TT",18.0232429427131
0.233333333333333,60,90,"TT",18.7442727024982
0.233333333333333,60,90,"TT",18.7732656768795
0.233333333333333,60,90,"TT",18.7471798330688
0.233333333333333,60,90,"TT",20.6736993185967
0.233333333333333,60,90,"TT",19.5035874721887
0.233333333333333,60,90,"TT",20.5541014011556
0.233333333333333,60,90,"TT",16.823097906724
0.233333333333333,60,90,"TT",19.2060910675087
0.233333333333333,60,90,"TT",20.4706409317521
0.233333333333333,60,90,"TT",18.71985022265
0.233333333333333,60,90,"TT",18.649030815859
0.233333333333333,60,90,"AC",24.1875291406386
0.233333333333333,60,90,"AC",23.9942978485933
0.233333333333333,60,90,"AC",23.9881073787108
0.233333333333333,60,90,"AC",22.9079072755559
0.233333333333333,60,90,"AC",22.3196772147762
0.233333333333333,60,90,"AC",22.5347035893652
0.233333333333333,60,90,"AC",22.0415991484268
0.233333333333333,60,90,"AC",25.2343964089553
0.233333333333333,60,90,"AC",24.5014090375032
0.233333333333333,60,90,"AC",23.9183057244049
0.233333333333333,60,90,"AC",24.0829856292113
0.233333333333333,60,90,"AC",25.8810122478255
0.233333333333333,60,90,"AC",23.6842310948759
0.233333333333333,60,90,"AC",23.4660886280385
0.233333333333333,60,90,"AC",24.967342980813
0.233333333333333,60,90,"AC",24.2167212321967
0.233333333333333,60,90,"AC",23.1465760376256
0.233333333333333,60,90,"AC",24.0008820185479
0.233333333333333,60,90,"AC",24.9145200529495
0.233333333333333,60,90,"AC",23.3659384160625
0.233333333333333,60,90,"AC",25.0144715278623
0.233333333333333,60,90,"AC",22.9790881627716
0.233333333333333,60,90,"AC",23.8293438231666
0.233333333333333,60,90,"AC",23.4300431716738
0.233333333333333,60,90,"AC",25.3184575723929
0.233333333333333,60,90,"AC",23.9025332546766
0.233333333333333,60,90,"AC",24.3957933084471
0.233333333333333,60,90,"AC",26.8914925063684
0.233333333333333,60,90,"AC",24.0052827481238
0.233333333333333,60,90,"AC",23.1063627202607
0.233333333333333,60,90,"AC",22.7216167495449
0.233333333333333,60,90,"AC",23.4933463136822
0.233333333333333,60,90,"AC",25.9373136989648
0.233333333333333,60,90,"AC",24.1991206494636
0.233333333333333,60,90,"AC",23.4671805533578
0.233333333333333,60,90,"AC",23.4909074183511
0.233333333333333,60,105,"TT",22.0049526794458
0.233333333333333,60,105,"TT",22.021041856654
0.233333333333333,60,105,"TT",21.747471435658
0.233333333333333,60,105,"TT",19.0754859154761
0.233333333333333,60,105,"TT",21.7876644065502
0.233333333333333,60,105,"TT",19.9190932062924
0.233333333333333,60,105,"TT",22.3845982904225
0.233333333333333,60,105,"TT",21.2952034718349
0.233333333333333,60,105,"TT",21.7941506142282
0.233333333333333,60,105,"TT",21.4507299647815
0.233333333333333,60,105,"TT",21.2951951104273
0.233333333333333,60,105,"TT",21.2182165759706
0.233333333333333,60,105,"TT",22.2208566900048
0.233333333333333,60,105,"TT",21.4930508953072
0.233333333333333,60,105,"TT",21.5658037638425
0.233333333333333,60,105,"TT",20.0773480694716
0.233333333333333,60,105,"TT",20.3479158176645
0.233333333333333,60,105,"TT",19.4292042733801
0.233333333333333,60,105,"TT",20.9124136729532
0.233333333333333,60,105,"TT",22.0947754374081
0.233333333333333,60,105,"TT",19.1002727430468
0.233333333333333,60,105,"TT",22.3495962582353
0.233333333333333,60,105,"TT",20.595372302974
0.233333333333333,60,105,"TT",21.3183636599164
0.233333333333333,60,105,"TT",21.1177932723594
0.233333333333333,60,105,"TT",20.0428955348326
0.233333333333333,60,105,"TT",21.5631455296465
0.233333333333333,60,105,"TT",21.2356732534346
0.233333333333333,60,105,"TT",22.2732834000956
0.233333333333333,60,105,"TT",20.7739629918456
0.233333333333333,60,105,"TT",20.6096220724573
0.233333333333333,60,105,"TT",20.6541621277163
0.233333333333333,60,105,"TT",19.6725629709138
0.233333333333333,60,105,"TT",21.1199237444076
0.233333333333333,60,105,"TT",20.213268331354
0.233333333333333,60,105,"TT",22.1224375185197
0.233333333333333,60,105,"AC",25.9532979567112
0.233333333333333,60,105,"AC",26.6627144167011
0.233333333333333,60,105,"AC",25.9130072322042
0.233333333333333,60,105,"AC",25.6108283707849
0.233333333333333,60,105,"AC",25.3367622873326
0.233333333333333,60,105,"AC",25.6935258243391
0.233333333333333,60,105,"AC",24.9407286732326
0.233333333333333,60,105,"AC",24.0879271730779
0.233333333333333,60,105,"AC",27.0625402295843
0.233333333333333,60,105,"AC",25.1321120374285
0.233333333333333,60,105,"AC",26.7507385446905
0.233333333333333,60,105,"AC",26.992975175958
0.233333333333333,60,105,"AC",25.8155058565731
0.233333333333333,60,105,"AC",26.0303930407513
0.233333333333333,60,105,"AC",25.4896112815906
0.233333333333333,60,105,"AC",26.9606322235663
0.233333333333333,60,105,"AC",26.8140962611028
0.233333333333333,60,105,"AC",27.4219258860058
0.233333333333333,60,105,"AC",24.8563274146688
0.233333333333333,60,105,"AC",25.5651328584551
0.233333333333333,60,105,"AC",26.3274084014491
0.233333333333333,60,105,"AC",26.2666587797709
0.233333333333333,60,105,"AC",26.7848918459736
0.233333333333333,60,105,"AC",24.7143949283971
0.233333333333333,60,105,"AC",26.2873562809934
0.233333333333333,60,105,"AC",25.0326083352828
0.233333333333333,60,105,"AC",26.2051236149493
0.233333333333333,60,105,"AC",25.1713045919077
0.233333333333333,60,105,"AC",26.625949529634
0.233333333333333,60,105,"AC",25.6851347582476
0.233333333333333,60,105,"AC",26.2971925812902
0.233333333333333,60,105,"AC",26.1532587363906
0.233333333333333,60,105,"AC",26.4459197541584
0.233333333333333,60,105,"AC",26.5485902983221
0.233333333333333,60,105,"AC",24.8826620915371
0.233333333333333,60,105,"AC",26.7882974319543
0.233333333333333,60,120,"TT",22.0059091138971
0.233333333333333,60,120,"TT",23.4285043485777
0.233333333333333,60,120,"TT",21.3556635182782
0.233333333333333,60,120,"TT",22.4787791318987
0.233333333333333,60,120,"TT",22.3460157032652
0.233333333333333,60,120,"TT",22.210624450249
0.233333333333333,60,120,"TT",22.3398038581864
0.233333333333333,60,120,"TT",19.5749974616055
0.233333333333333,60,120,"TT",20.795135771536
0.233333333333333,60,120,"TT",21.2946437972816
0.233333333333333,60,120,"TT",21.9568559127467
0.233333333333333,60,120,"TT",20.609665243041
0.233333333333333,60,120,"TT",22.1009146572883
0.233333333333333,60,120,"TT",22.3245074691868
0.233333333333333,60,120,"TT",22.3989891771401
0.233333333333333,60,120,"TT",21.752402302184
0.233333333333333,60,120,"TT",21.2743806281715
0.233333333333333,60,120,"TT",20.6481304199638
0.233333333333333,60,120,"TT",21.0656182026563
0.233333333333333,60,120,"TT",22.9686177717091
0.233333333333333,60,120,"TT",22.9634373163642
0.233333333333333,60,120,"TT",20.355644350958
0.233333333333333,60,120,"TT",21.5768965764718
0.233333333333333,60,120,"TT",21.4176280976434
0.233333333333333,60,120,"TT",22.0469019159603
0.233333333333333,60,120,"TT",21.4788356551004
0.233333333333333,60,120,"TT",19.7178372040568
0.233333333333333,60,120,"TT",23.1300846006327
0.233333333333333,60,120,"TT",21.6493541033832
0.233333333333333,60,120,"TT",21.8005318733613
0.233333333333333,60,120,"TT",22.067508024912
0.233333333333333,60,120,"TT",22.3216194980871
0.233333333333333,60,120,"TT",21.7462295830516
0.233333333333333,60,120,"TT",21.3595505769395
0.233333333333333,60,120,"TT",21.774000034664
0.233333333333333,60,120,"TT",21.271166984389
0.233333333333333,60,120,"AC",27.5715082279206
0.233333333333333,60,120,"AC",28.0010997387884
0.233333333333333,60,120,"AC",28.7167444490251
0.233333333333333,60,120,"AC",26.62630191595
0.233333333333333,60,120,"AC",27.2231476641358
0.233333333333333,60,120,"AC",27.7321060934638
0.233333333333333,60,120,"AC",27.4572690406219
0.233333333333333,60,120,"AC",25.3099418522881
0.233333333333333,60,120,"AC",27.289218947062
0.233333333333333,60,120,"AC",28.5925160049084
0.233333333333333,60,120,"AC",25.0082668425771
0.233333333333333,60,120,"AC",25.5514024538782
0.233333333333333,60,120,"AC",26.8757808679608
0.233333333333333,60,120,"AC",26.5266387781028
0.233333333333333,60,120,"AC",27.1977932664548
0.233333333333333,60,120,"AC",26.1511027097406
0.233333333333333,60,120,"AC",28.1190052080754
0.233333333333333,60,120,"AC",27.7138981173759
0.233333333333333,60,120,"AC",26.4328438844897
0.233333333333333,60,120,"AC",25.8989556728496
0.233333333333333,60,120,"AC",27.6828379437684
0.233333333333333,60,120,"AC",26.0337473525182
0.233333333333333,60,120,"AC",25.7465946777111
0.233333333333333,60,120,"AC",27.0937471396309
0.233333333333333,60,120,"AC",26.0117470334164
0.233333333333333,60,120,"AC",26.7697765420509
0.233333333333333,60,120,"AC",27.2043519909009
0.233333333333333,60,120,"AC",27.4189662157551
0.233333333333333,60,120,"AC",27.4483373779352
0.233333333333333,60,120,"AC",27.1364911910175
0.233333333333333,60,120,"AC",24.7547216386542
0.233333333333333,60,120,"AC",27.4361550254938
0.233333333333333,60,120,"AC",27.3622292431669
0.233333333333333,60,120,"AC",28.0941944144511
0.233333333333333,60,120,"AC",26.835851356046
0.233333333333333,60,120,"AC",26.996423114829
0.233333333333333,66,30,"TT",20.2426447168196
0.233333333333333,66,30,"TT",18.8459592525729
0.233333333333333,66,30,"TT",18.4523237159953
0.233333333333333,66,30,"TT",18.9943838342067
0.233333333333333,66,30,"TT",19.5764363549697
0.233333333333333,66,30,"TT",20.2868652470047
0.233333333333333,66,30,"TT",17.7621003202649
0.233333333333333,66,30,"TT",20.8400637665414
0.233333333333333,66,30,"TT",20.6458528390317
0.233333333333333,66,30,"TT",19.3108403929056
0.233333333333333,66,30,"TT",20.2214656451239
0.233333333333333,66,30,"TT",20.3892799325827
0.233333333333333,66,30,"TT",21.1142295370341
0.233333333333333,66,30,"TT",20.1698225136696
0.233333333333333,66,30,"TT",19.1178114897299
0.233333333333333,66,30,"TT",17.805913238589
0.233333333333333,66,30,"TT",19.0069946202465
0.233333333333333,66,30,"TT",19.6708598892717
0.233333333333333,66,30,"TT",17.7882206136301
0.233333333333333,66,30,"TT",18.7856223672297
0.233333333333333,66,30,"TT",20.3634375063839
0.233333333333333,66,30,"TT",19.4119287347823
0.233333333333333,66,30,"TT",19.3296620434176
0.233333333333333,66,30,"TT",20.1445970775326
0.233333333333333,66,30,"TT",19.7014634541682
0.233333333333333,66,30,"TT",18.672307926957
0.233333333333333,66,30,"TT",20.9610630070385
0.233333333333333,66,30,"TT",18.5940116998978
0.233333333333333,66,30,"TT",19.81894072422
0.233333333333333,66,30,"TT",21.1735731910345
0.233333333333333,66,30,"TT",19.6870336618946
0.233333333333333,66,30,"TT",19.0278413789626
0.233333333333333,66,30,"TT",19.9716404496442
0.233333333333333,66,30,"TT",19.6183384260421
0.233333333333333,66,30,"TT",18.6064278682575
0.233333333333333,66,30,"TT",18.5889224984643
0.233333333333333,66,30,"AC",24.6923595265664
0.233333333333333,66,30,"AC",25.964281749274
0.233333333333333,66,30,"AC",25.4018038990878
0.233333333333333,66,30,"AC",23.5405360957338
0.233333333333333,66,30,"AC",24.5306339931784
0.233333333333333,66,30,"AC",24.1427626010047
0.233333333333333,66,30,"AC",23.773100993707
0.233333333333333,66,30,"AC",24.695456384172
0.233333333333333,66,30,"AC",24.9574714849413
0.233333333333333,66,30,"AC",23.5560578594272
0.233333333333333,66,30,"AC",25.6321589954525
0.233333333333333,66,30,"AC",24.5565267800286
0.233333333333333,66,30,"AC",24.3793938898247
0.233333333333333,66,30,"AC",24.8960291781195
0.233333333333333,66,30,"AC",25.0227482105343
0.233333333333333,66,30,"AC",24.2695581547358
0.233333333333333,66,30,"AC",24.0189379515039
0.233333333333333,66,30,"AC",24.4813484924102
0.233333333333333,66,30,"AC",25.5964910900285
0.233333333333333,66,30,"AC",23.9900631817874
0.233333333333333,66,30,"AC",25.3932376598386
0.233333333333333,66,30,"AC",24.6554246871983
0.233333333333333,66,30,"AC",25.5214223537322
0.233333333333333,66,30,"AC",25.6244195213723
0.233333333333333,66,30,"AC",22.4750302467323
0.233333333333333,66,30,"AC",24.4844765399572
0.233333333333333,66,30,"AC",24.0865962373849
0.233333333333333,66,30,"AC",25.2583320969894
0.233333333333333,66,30,"AC",27.0477769510658
0.233333333333333,66,30,"AC",26.8426563425669
0.233333333333333,66,30,"AC",24.6560241187624
0.233333333333333,66,30,"AC",23.9724472471502
0.233333333333333,66,30,"AC",24.9088666464207
0.233333333333333,66,30,"AC",25.0713884951766
0.233333333333333,66,30,"AC",23.7187674909736
0.233333333333333,66,30,"AC",25.4898242684997
0.233333333333333,66,45,"TT",18.027859658432
0.233333333333333,66,45,"TT",17.7125508676766
0.233333333333333,66,45,"TT",17.0067721336911
0.233333333333333,66,45,"TT",17.1439144360392
0.233333333333333,66,45,"TT",15.3955725909434
0.233333333333333,66,45,"TT",17.2240323476136
0.233333333333333,66,45,"TT",17.4665036851612
0.233333333333333,66,45,"TT",17.2185628292632
0.233333333333333,66,45,"TT",18.4777955747246
0.233333333333333,66,45,"TT",16.7532796674766
0.233333333333333,66,45,"TT",17.7494957886715
0.233333333333333,66,45,"TT",17.5847441631035
0.233333333333333,66,45,"TT",14.8841227740788
0.233333333333333,66,45,"TT",17.7750599275685
0.233333333333333,66,45,"TT",18.3204400657644
0.233333333333333,66,45,"TT",14.9260945020224
0.233333333333333,66,45,"TT",17.2455084111545
0.233333333333333,66,45,"TT",17.1160691834298
0.233333333333333,66,45,"TT",15.7870587722131
0.233333333333333,66,45,"TT",16.7241313225861
0.233333333333333,66,45,"TT",17.4904128137257
0.233333333333333,66,45,"TT",17.6976832436324
0.233333333333333,66,45,"TT",17.4508853249785
0.233333333333333,66,45,"TT",17.5651656746205
0.233333333333333,66,45,"TT",16.5862454721709
0.233333333333333,66,45,"TT",16.2530593402485
0.233333333333333,66,45,"TT",17.1653703248179
0.233333333333333,66,45,"TT",15.9201091236014
0.233333333333333,66,45,"TT",16.7325134961931
0.233333333333333,66,45,"TT",18.1263837310034
0.233333333333333,66,45,"TT",16.8366193571652
0.233333333333333,66,45,"TT",16.7232564016938
0.233333333333333,66,45,"TT",15.1921457348204
0.233333333333333,66,45,"TT",16.0546868407534
0.233333333333333,66,45,"TT",17.0613302867044
0.233333333333333,66,45,"TT",16.9552997039874
0.233333333333333,66,45,"AC",21.6603850235552
0.233333333333333,66,45,"AC",21.4963519303919
0.233333333333333,66,45,"AC",20.4716073854279
0.233333333333333,66,45,"AC",20.7575879448077
0.233333333333333,66,45,"AC",21.6668676398685
0.233333333333333,66,45,"AC",22.0877234031829
0.233333333333333,66,45,"AC",19.7374869498485
0.233333333333333,66,45,"AC",22.5136971259213
0.233333333333333,66,45,"AC",20.0204438316485
0.233333333333333,66,45,"AC",22.2206861774903
0.233333333333333,66,45,"AC",23.2284638062054
0.233333333333333,66,45,"AC",23.5432436295523
0.233333333333333,66,45,"AC",23.1456754537908
0.233333333333333,66,45,"AC",21.0456268713559
0.233333333333333,66,45,"AC",22.6164626534145
0.233333333333333,66,45,"AC",21.5610847009518
0.233333333333333,66,45,"AC",22.6217775124006
0.233333333333333,66,45,"AC",22.4745151105121
0.233333333333333,66,45,"AC",21.5077122847634
0.233333333333333,66,45,"AC",21.1557783287879
0.233333333333333,66,45,"AC",22.5133505892447
0.233333333333333,66,45,"AC",24.0871875687296
0.233333333333333,66,45,"AC",20.3477420430261
0.233333333333333,66,45,"AC",21.9506862792583
0.233333333333333,66,45,"AC",21.2744071110803
0.233333333333333,66,45,"AC",20.3618296178892
0.233333333333333,66,45,"AC",20.0931373962265
0.233333333333333,66,45,"AC",20.94282066455
0.233333333333333,66,45,"AC",20.6440901387514
0.233333333333333,66,45,"AC",21.4917446929111
0.233333333333333,66,45,"AC",21.0753931332495
0.233333333333333,66,45,"AC",23.1325658427391
0.233333333333333,66,45,"AC",22.5410396390387
0.233333333333333,66,45,"AC",20.9032113695484
0.233333333333333,66,45,"AC",21.6393797495909
0.233333333333333,66,45,"AC",20.3080721759124
0.233333333333333,66,60,"TT",16.2499765724958
0.233333333333333,66,60,"TT",16.2183875932189
0.233333333333333,66,60,"TT",14.2622419845992
0.233333333333333,66,60,"TT",15.3011360083996
0.233333333333333,66,60,"TT",14.5229636693462
0.233333333333333,66,60,"TT",16.5084755833538
0.233333333333333,66,60,"TT",13.485781315964
0.233333333333333,66,60,"TT",16.1096580010567
0.233333333333333,66,60,"TT",12.9962792906354
0.233333333333333,66,60,"TT",14.2895066963879
0.233333333333333,66,60,"TT",17.920827035996
0.233333333333333,66,60,"TT",13.6842675910905
0.233333333333333,66,60,"TT",14.6342363488534
0.233333333333333,66,60,"TT",15.5767371765433
0.233333333333333,66,60,"TT",14.8404940075005
0.233333333333333,66,60,"TT",15.3282424399488
0.233333333333333,66,60,"TT",15.262117134808
0.233333333333333,66,60,"TT",13.2065012252869
0.233333333333333,66,60,"TT",14.4438726966469
0.233333333333333,66,60,"TT",15.4946801879376
0.233333333333333,66,60,"TT",15.8581487831748
0.233333333333333,66,60,"TT",15.379431404794
0.233333333333333,66,60,"TT",14.9022397252901
0.233333333333333,66,60,"TT",13.9902670515956
0.233333333333333,66,60,"TT",14.6657307071859
0.233333333333333,66,60,"TT",15.600907297374
0.233333333333333,66,60,"TT",15.8803701362574
0.233333333333333,66,60,"TT",14.9806651280962
0.233333333333333,66,60,"TT",12.0426720673158
0.233333333333333,66,60,"TT",14.692719610556
0.233333333333333,66,60,"TT",15.6355465269267
0.233333333333333,66,60,"TT",15.7311519992508
0.233333333333333,66,60,"TT",15.1709502126805
0.233333333333333,66,60,"TT",15.5258569837029
0.233333333333333,66,60,"TT",13.1633554719321
0.233333333333333,66,60,"TT",13.9920151225763
0.233333333333333,66,60,"AC",20.3596964685162
0.233333333333333,66,60,"AC",18.9124670263256
0.233333333333333,66,60,"AC",18.6461291225335
0.233333333333333,66,60,"AC",20.0987974827385
0.233333333333333,66,60,"AC",22.4909004484458
0.233333333333333,66,60,"AC",18.763379022615
0.233333333333333,66,60,"AC",19.1330931735813
0.233333333333333,66,60,"AC",21.4031592446158
0.233333333333333,66,60,"AC",21.0095051360053
0.233333333333333,66,60,"AC",19.9118042294166
0.233333333333333,66,60,"AC",19.5197000021035
0.233333333333333,66,60,"AC",19.6695259655919
0.233333333333333,66,60,"AC",21.8013187667666
0.233333333333333,66,60,"AC",21.2407867572685
0.233333333333333,66,60,"AC",19.319838080106
0.233333333333333,66,60,"AC",19.4534773998737
0.233333333333333,66,60,"AC",19.1295554769317
0.233333333333333,66,60,"AC",19.4772266808769
0.233333333333333,66,60,"AC",19.5986836604944
0.233333333333333,66,60,"AC",20.8621239035574
0.233333333333333,66,60,"AC",18.4956191002136
0.233333333333333,66,60,"AC",20.5061806036564
0.233333333333333,66,60,"AC",19.1098109648909
0.233333333333333,66,60,"AC",19.5618596629084
0.233333333333333,66,60,"AC",21.3536173058711
0.233333333333333,66,60,"AC",20.6225666731919
0.233333333333333,66,60,"AC",18.7095840168808
0.233333333333333,66,60,"AC",19.2826368739082
0.233333333333333,66,60,"AC",20.123459778487
0.233333333333333,66,60,"AC",19.3418143509531
0.233333333333333,66,60,"AC",18.7882692953588
0.233333333333333,66,60,"AC",18.2108114444382
0.233333333333333,66,60,"AC",19.1655974063476
0.233333333333333,66,60,"AC",19.7624258476894
0.233333333333333,66,60,"AC",21.1984810030764
0.233333333333333,66,60,"AC",19.4553567257143
0.233333333333333,66,75,"TT",14.2796252861911
0.233333333333333,66,75,"TT",15.052976140998
0.233333333333333,66,75,"TT",14.2748506100379
0.233333333333333,66,75,"TT",16.1122987985884
0.233333333333333,66,75,"TT",16.2306518549965
0.233333333333333,66,75,"TT",15.327353158554
0.233333333333333,66,75,"TT",16.4296183564348
0.233333333333333,66,75,"TT",15.1230314820984
0.233333333333333,66,75,"TT",17.0245585511661
0.233333333333333,66,75,"TT",14.3554993829083
0.233333333333333,66,75,"TT",17.459938513031
0.233333333333333,66,75,"TT",14.684841946328
0.233333333333333,66,75,"TT",15.416783502308
0.233333333333333,66,75,"TT",18.6678128068
0.233333333333333,66,75,"TT",13.9010275856166
0.233333333333333,66,75,"TT",15.1627218048445
0.233333333333333,66,75,"TT",16.1644236294917
0.233333333333333,66,75,"TT",15.1328880027176
0.233333333333333,66,75,"TT",16.2749139485995
0.233333333333333,66,75,"TT",15.8365458572887
0.233333333333333,66,75,"TT",15.8958823019506
0.233333333333333,66,75,"TT",15.9564179145485
0.233333333333333,66,75,"TT",14.9890839825085
0.233333333333333,66,75,"TT",17.1099594519592
0.233333333333333,66,75,"TT",18.1259349043988
0.233333333333333,66,75,"TT",15.3490800478875
0.233333333333333,66,75,"TT",14.351840016123
0.233333333333333,66,75,"TT",15.9166550701637
0.233333333333333,66,75,"TT",17.3255436396425
0.233333333333333,66,75,"TT",14.9532540223035
0.233333333333333,66,75,"TT",16.2984555853513
0.233333333333333,66,75,"TT",17.4871431564467
0.233333333333333,66,75,"TT",15.7011739900203
0.233333333333333,66,75,"TT",14.8368678616876
0.233333333333333,66,75,"TT",16.9726091471683
0.233333333333333,66,75,"TT",16.7930340012137
0.233333333333333,66,75,"AC",20.5823664080567
0.233333333333333,66,75,"AC",20.7667213180106
0.233333333333333,66,75,"AC",20.598220935847
0.233333333333333,66,75,"AC",20.3432502012935
0.233333333333333,66,75,"AC",22.1485683942568
0.233333333333333,66,75,"AC",21.8495310226106
0.233333333333333,66,75,"AC",19.2568882866053
0.233333333333333,66,75,"AC",20.7306276558211
0.233333333333333,66,75,"AC",20.2997283941861
0.233333333333333,66,75,"AC",21.2470640611308
0.233333333333333,66,75,"AC",20.7620589811605
0.233333333333333,66,75,"AC",21.3818988577008
0.233333333333333,66,75,"AC",21.3849623983197
0.233333333333333,66,75,"AC",21.3149861726075
0.233333333333333,66,75,"AC",21.4659405756005
0.233333333333333,66,75,"AC",22.100147989104
0.233333333333333,66,75,"AC",20.7511926275532
0.233333333333333,66,75,"AC",21.7087349452153
0.233333333333333,66,75,"AC",21.2167911562676
0.233333333333333,66,75,"AC",23.3612425183751
0.233333333333333,66,75,"AC",22.6436790277664
0.233333333333333,66,75,"AC",21.8456677901693
0.233333333333333,66,75,"AC",19.7169107812918
0.233333333333333,66,75,"AC",21.7673758467486
0.233333333333333,66,75,"AC",21.6196570383193
0.233333333333333,66,75,"AC",20.3613103060207
0.233333333333333,66,75,"AC",20.5385271197252
0.233333333333333,66,75,"AC",18.3711838642135
0.233333333333333,66,75,"AC",21.3872015241244
0.233333333333333,66,75,"AC",20.4608728841401
0.233333333333333,66,75,"AC",20.5464865603316
0.233333333333333,66,75,"AC",21.7763466908013
0.233333333333333,66,75,"AC",21.2569228619195
0.233333333333333,66,75,"AC",19.9176835426359
0.233333333333333,66,75,"AC",19.9342742939911
0.233333333333333,66,75,"AC",21.5328926206107
0.233333333333333,66,90,"TT",16.6164878473123
0.233333333333333,66,90,"TT",19.8644799655657
0.233333333333333,66,90,"TT",18.4722903311337
0.233333333333333,66,90,"TT",17.7257442376966
0.233333333333333,66,90,"TT",19.7562315853069
0.233333333333333,66,90,"TT",18.7187033182801
0.233333333333333,66,90,"TT",18.3107772639211
0.233333333333333,66,90,"TT",16.1818464324244
0.233333333333333,66,90,"TT",18.0115681696941
0.233333333333333,66,90,"TT",16.0779043642035
0.233333333333333,66,90,"TT",18.5802795553534
0.233333333333333,66,90,"TT",17.1214370622652
0.233333333333333,66,90,"TT",19.1012905988076
0.233333333333333,66,90,"TT",19.7026347681231
0.233333333333333,66,90,"TT",18.5108803103495
0.233333333333333,66,90,"TT",17.7338946999567
0.233333333333333,66,90,"TT",17.5907347770818
0.233333333333333,66,90,"TT",19.5352496741407
0.233333333333333,66,90,"TT",18.4592318964544
0.233333333333333,66,90,"TT",18.1187575852246
0.233333333333333,66,90,"TT",18.6254792688447
0.233333333333333,66,90,"TT",19.8280504686022
0.233333333333333,66,90,"TT",15.900770014522
0.233333333333333,66,90,"TT",18.3474498817792
0.233333333333333,66,90,"TT",17.738899813129
0.233333333333333,66,90,"TT",18.8842236795496
0.233333333333333,66,90,"TT",19.0282653226832
0.233333333333333,66,90,"TT",18.7330403600962
0.233333333333333,66,90,"TT",17.5373907675319
0.233333333333333,66,90,"TT",16.9338371255525
0.233333333333333,66,90,"TT",17.7296123482348
0.233333333333333,66,90,"TT",17.3646505001294
0.233333333333333,66,90,"TT",18.9400303996153
0.233333333333333,66,90,"TT",18.1630374422261
0.233333333333333,66,90,"TT",18.7223586604251
0.233333333333333,66,90,"TT",17.7282685872325
0.233333333333333,66,90,"AC",23.8916016891268
